Okay	Pred	True	LogProbSpam	LogProbHam	DocName
True	ham	ham	-5511.8228677	-4705.64116795	../dat/enron/enron6/ham/2201.2000-12-08.lokay.ham.txt
True	ham	ham	-4162.41998009	-2906.89973377	../dat/enron/enron6/ham/5296.2002-01-10.lokay.ham.txt
True	ham	ham	-77.8113374515	-70.9006281421	../dat/enron/enron6/ham/2392.2001-01-04.lokay.ham.txt
False	spam	ham	-69.4085459143	-70.2782619644	../dat/enron/enron6/ham/4959.2001-11-09.lokay.ham.txt
True	ham	ham	-62.6550446931	-20.8230786819	../dat/enron/enron6/ham/0637.2000-08-04.lokay.ham.txt
True	ham	ham	-761.267079792	-516.288580303	../dat/enron/enron6/ham/0324.2000-07-12.lokay.ham.txt
True	ham	ham	-1370.79237879	-606.466680464	../dat/enron/enron6/ham/1622.2000-10-31.lokay.ham.txt
True	ham	ham	-990.914460591	-718.180385822	../dat/enron/enron6/ham/0989.2000-09-07.lokay.ham.txt
True	ham	ham	-4277.45778782	-2625.64827889	../dat/enron/enron6/ham/0001.2000-06-06.lokay.ham.txt
True	ham	ham	-366.546149154	-326.655139128	../dat/enron/enron6/ham/2831.2001-01-29.lokay.ham.txt
True	ham	ham	-83.4671472101	-67.8725338404	../dat/enron/enron6/ham/1105.2000-09-18.lokay.ham.txt
True	ham	ham	-3392.5037458	-2362.55095916	../dat/enron/enron6/ham/3914.2001-07-12.lokay.ham.txt
True	ham	ham	-4952.34826511	-3776.81955821	../dat/enron/enron6/ham/2413.2001-01-05.lokay.ham.txt
True	ham	ham	-1188.30290514	-806.168887203	../dat/enron/enron6/ham/5408.2002-01-25.lokay.ham.txt
True	ham	ham	-5242.9222771	-4239.89770485	../dat/enron/enron6/ham/2548.2001-01-16.lokay.ham.txt
False	spam	ham	-340.364283333	-475.449235803	../dat/enron/enron6/ham/5718.2002-02-27.lokay.ham.txt
True	ham	ham	-611.281944013	-454.591720062	../dat/enron/enron6/ham/2436.2001-01-08.lokay.ham.txt
True	ham	ham	-2145.04695612	-986.404980471	../dat/enron/enron6/ham/1397.2000-10-12.lokay.ham.txt
True	ham	ham	-660.625907251	-389.544319929	../dat/enron/enron6/ham/2117.2000-12-01.lokay.ham.txt
True	ham	ham	-2588.51970791	-2168.83764031	../dat/enron/enron6/ham/4096.2001-08-01.lokay.ham.txt
True	ham	ham	-1543.6307205	-875.343611094	../dat/enron/enron6/ham/3213.2001-03-07.lokay.ham.txt
True	ham	ham	-559.177500289	-262.276237852	../dat/enron/enron6/ham/4767.2001-10-18.lokay.ham.txt
True	ham	ham	-1040.89194325	-637.322394394	../dat/enron/enron6/ham/3187.2001-03-05.lokay.ham.txt
True	ham	ham	-14160.987488	-7340.14461758	../dat/enron/enron6/ham/1774.2000-11-08.lokay.ham.txt
True	ham	ham	-2641.95825625	-1954.16685406	../dat/enron/enron6/ham/5566.2002-02-11.lokay.ham.txt
True	ham	ham	-1826.45163265	-932.644336863	../dat/enron/enron6/ham/3351.2001-03-30.lokay.ham.txt
True	ham	ham	-1226.12840209	-848.086274366	../dat/enron/enron6/ham/2969.2001-02-02.lokay.ham.txt
True	ham	ham	-777.541540804	-551.409033497	../dat/enron/enron6/ham/5230.2002-01-04.lokay.ham.txt
True	ham	ham	-599.621690994	-539.99081582	../dat/enron/enron6/ham/4439.2001-09-06.lokay.ham.txt
True	ham	ham	-1756.78381222	-898.812894899	../dat/enron/enron6/ham/5070.2001-11-30.lokay.ham.txt
True	ham	ham	-785.229249283	-447.74978163	../dat/enron/enron6/ham/3494.2001-04-25.lokay.ham.txt
True	ham	ham	-1192.63698847	-898.920936197	../dat/enron/enron6/ham/2509.2001-01-12.lokay.ham.txt
True	ham	ham	-411.537843855	-290.866711368	../dat/enron/enron6/ham/4777.2001-10-18.lokay.ham.txt
True	ham	ham	-3939.81521217	-2526.79890355	../dat/enron/enron6/ham/3434.2001-04-18.lokay.ham.txt
True	ham	ham	-1338.84496502	-711.154186756	../dat/enron/enron6/ham/4471.2001-09-10.lokay.ham.txt
True	ham	ham	-726.927262097	-669.790009204	../dat/enron/enron6/ham/3242.2001-03-14.lokay.ham.txt
True	ham	ham	-2345.19548232	-1693.12135151	../dat/enron/enron6/ham/0109.2000-06-20.lokay.ham.txt
True	ham	ham	-2553.23259107	-1776.08762354	../dat/enron/enron6/ham/3079.2001-02-15.lokay.ham.txt
True	ham	ham	-1229.48023491	-1159.07869599	../dat/enron/enron6/ham/4587.2001-09-26.lokay.ham.txt
True	ham	ham	-4092.80136716	-3357.5773586	../dat/enron/enron6/ham/5382.2002-01-23.lokay.ham.txt
True	ham	ham	-1901.0584573	-994.018975546	../dat/enron/enron6/ham/3550.2001-05-04.lokay.ham.txt
True	ham	ham	-2875.40591935	-1927.78425591	../dat/enron/enron6/ham/4974.2001-11-13.lokay.ham.txt
True	ham	ham	-2071.82493138	-1603.67776799	../dat/enron/enron6/ham/2531.2001-01-12.lokay.ham.txt
True	ham	ham	-1574.07260201	-1137.59140488	../dat/enron/enron6/ham/2561.2001-01-17.lokay.ham.txt
True	ham	ham	-1484.39933772	-1182.74880334	../dat/enron/enron6/ham/2031.2000-11-28.lokay.ham.txt
True	ham	ham	-1266.79644045	-929.27295841	../dat/enron/enron6/ham/5188.2001-12-26.lokay.ham.txt
True	ham	ham	-520.392932878	-373.414940509	../dat/enron/enron6/ham/4635.2001-10-01.lokay.ham.txt
True	ham	ham	-945.244132449	-441.890277954	../dat/enron/enron6/ham/2678.2001-01-23.lokay.ham.txt
True	ham	ham	-1020.43542027	-732.514181726	../dat/enron/enron6/ham/1220.2000-09-29.lokay.ham.txt
True	ham	ham	-3426.0711993	-2582.33850448	../dat/enron/enron6/ham/0274.2000-07-07.lokay.ham.txt
True	ham	ham	-791.210414507	-446.071928525	../dat/enron/enron6/ham/4332.2001-08-26.lokay.ham.txt
True	ham	ham	-722.315394036	-694.393881809	../dat/enron/enron6/ham/4922.2001-11-01.lokay.ham.txt
True	ham	ham	-256.067487001	-242.800460719	../dat/enron/enron6/ham/5374.2002-01-22.lokay.ham.txt
True	ham	ham	-1247.24803016	-902.887005357	../dat/enron/enron6/ham/3583.2001-05-10.lokay.ham.txt
True	ham	ham	-3457.82321812	-1896.04920102	../dat/enron/enron6/ham/5777.2002-03-04.lokay.ham.txt
True	ham	ham	-362.988782758	-241.055904367	../dat/enron/enron6/ham/5433.2002-01-28.lokay.ham.txt
True	ham	ham	-1742.67086927	-1521.89856049	../dat/enron/enron6/ham/1923.2000-11-16.lokay.ham.txt
True	ham	ham	-144.302135143	-133.886480907	../dat/enron/enron6/ham/3539.2001-05-04.lokay.ham.txt
True	ham	ham	-957.858639791	-802.634997674	../dat/enron/enron6/ham/0306.2000-07-10.lokay.ham.txt
True	ham	ham	-4548.88418378	-1633.29280421	../dat/enron/enron6/ham/2628.2001-01-19.lokay.ham.txt
True	ham	ham	-106.787478075	-94.661601016	../dat/enron/enron6/ham/5127.2001-12-13.lokay.ham.txt
True	ham	ham	-110.09250653	-101.030837989	../dat/enron/enron6/ham/5967.2002-03-25.lokay.ham.txt
True	ham	ham	-522.479537431	-317.69188455	../dat/enron/enron6/ham/0225.2000-06-30.lokay.ham.txt
True	ham	ham	-1061.02093456	-976.556614507	../dat/enron/enron6/ham/0782.2000-08-17.lokay.ham.txt
True	ham	ham	-70.6031567416	-67.469846829	../dat/enron/enron6/ham/0186.2000-06-28.lokay.ham.txt
True	ham	ham	-386.442844381	-278.199795123	../dat/enron/enron6/ham/4229.2001-08-14.lokay.ham.txt
True	ham	ham	-1188.72125638	-874.333401636	../dat/enron/enron6/ham/4237.2001-08-14.lokay.ham.txt
True	ham	ham	-2981.91976624	-2566.69903327	../dat/enron/enron6/ham/3816.2001-06-21.lokay.ham.txt
True	ham	ham	-453.154111888	-307.430448172	../dat/enron/enron6/ham/0750.2000-08-15.lokay.ham.txt
True	ham	ham	-1024.56754872	-756.450151714	../dat/enron/enron6/ham/3704.2001-06-06.lokay.ham.txt
True	ham	ham	-1007.58583056	-786.235749141	../dat/enron/enron6/ham/5765.2002-03-01.lokay.ham.txt
True	ham	ham	-3028.27851396	-1991.6640639	../dat/enron/enron6/ham/2731.2001-01-25.lokay.ham.txt
True	ham	ham	-1526.88810676	-914.519284364	../dat/enron/enron6/ham/4597.2001-09-27.lokay.ham.txt
False	spam	ham	-631.770615873	-665.163652147	../dat/enron/enron6/ham/1485.2000-10-20.lokay.ham.txt
True	ham	ham	-1911.22924556	-1379.88055065	../dat/enron/enron6/ham/5337.2002-01-16.lokay.ham.txt
True	ham	ham	-1276.61086594	-1229.25379558	../dat/enron/enron6/ham/4792.2001-10-19.lokay.ham.txt
True	ham	ham	-583.035514434	-489.888106462	../dat/enron/enron6/ham/5175.2001-12-19.lokay.ham.txt
True	ham	ham	-732.118691523	-674.705316135	../dat/enron/enron6/ham/2177.2000-12-05.lokay.ham.txt
True	ham	ham	-2089.26012944	-1456.1180893	../dat/enron/enron6/ham/1909.2000-11-15.lokay.ham.txt
True	ham	ham	-1198.32257925	-846.175967815	../dat/enron/enron6/ham/0508.2000-07-21.lokay.ham.txt
True	ham	ham	-2582.06631851	-1980.15939411	../dat/enron/enron6/ham/5820.2002-03-07.lokay.ham.txt
True	ham	ham	-1215.68356024	-741.077614609	../dat/enron/enron6/ham/3038.2001-02-09.lokay.ham.txt
True	ham	ham	-264.992875474	-242.352306219	../dat/enron/enron6/ham/3212.2001-03-07.lokay.ham.txt
True	ham	ham	-588.376836118	-390.431352617	../dat/enron/enron6/ham/0356.2000-07-13.lokay.ham.txt
True	ham	ham	-717.688672899	-411.415605534	../dat/enron/enron6/ham/2587.2001-01-18.lokay.ham.txt
True	ham	ham	-303.016704738	-181.311136451	../dat/enron/enron6/ham/2921.2001-02-01.lokay.ham.txt
True	ham	ham	-774.866676105	-652.038915048	../dat/enron/enron6/ham/0598.2000-08-02.lokay.ham.txt
True	ham	ham	-1293.62828156	-878.013934028	../dat/enron/enron6/ham/5852.2002-03-08.lokay.ham.txt
False	spam	ham	-2268.12403601	-2424.73691965	../dat/enron/enron6/ham/1716.2000-11-04.lokay.ham.txt
True	ham	ham	-743.426719414	-716.697659154	../dat/enron/enron6/ham/5446.2002-01-30.lokay.ham.txt
True	ham	ham	-3314.01904263	-1965.82672503	../dat/enron/enron6/ham/0682.2000-08-08.lokay.ham.txt
True	ham	ham	-5160.49232902	-3426.16215312	../dat/enron/enron6/ham/1745.2000-11-07.lokay.ham.txt
True	ham	ham	-689.561983484	-634.517983527	../dat/enron/enron6/ham/1769.2000-11-08.lokay.ham.txt
True	ham	ham	-506.707480724	-325.763371157	../dat/enron/enron6/ham/0420.2000-07-18.lokay.ham.txt
True	ham	ham	-5416.64179185	-2091.30124241	../dat/enron/enron6/ham/2478.2001-01-11.lokay.ham.txt
True	ham	ham	-327.162611062	-237.05574931	../dat/enron/enron6/ham/3446.2001-04-19.lokay.ham.txt
True	ham	ham	-286.544116532	-197.183934069	../dat/enron/enron6/ham/5763.2002-03-01.lokay.ham.txt
True	ham	ham	-973.114691112	-833.689914677	../dat/enron/enron6/ham/5913.2002-03-18.lokay.ham.txt
True	ham	ham	-1744.31003899	-922.048628585	../dat/enron/enron6/ham/4199.2001-08-10.lokay.ham.txt
True	ham	ham	-572.920770898	-479.266139993	../dat/enron/enron6/ham/4904.2001-10-31.lokay.ham.txt
True	ham	ham	-818.393888366	-526.78629025	../dat/enron/enron6/ham/5640.2002-02-15.lokay.ham.txt
True	ham	ham	-909.933456292	-842.030656392	../dat/enron/enron6/ham/3312.2001-03-23.lokay.ham.txt
True	ham	ham	-413.138517401	-204.803842679	../dat/enron/enron6/ham/5025.2001-11-25.lokay.ham.txt
True	ham	ham	-1267.76963646	-747.237774492	../dat/enron/enron6/ham/3112.2001-02-16.lokay.ham.txt
True	ham	ham	-193.988830417	-130.173516951	../dat/enron/enron6/ham/3512.2001-04-26.lokay.ham.txt
True	ham	ham	-3469.83533702	-2802.94008039	../dat/enron/enron6/ham/2338.2000-12-29.lokay.ham.txt
False	spam	ham	-61.5928200042	-62.3424894688	../dat/enron/enron6/ham/3859.2001-06-27.lokay.ham.txt
True	ham	ham	-2985.2700711	-2594.06987157	../dat/enron/enron6/ham/5579.2002-02-11.lokay.ham.txt
True	ham	ham	-1157.97793457	-951.725042495	../dat/enron/enron6/ham/0146.2000-06-23.lokay.ham.txt
True	ham	ham	-1648.41631729	-733.765369455	../dat/enron/enron6/ham/1758.2000-11-08.lokay.ham.txt
True	ham	ham	-491.4402472	-266.322031707	../dat/enron/enron6/ham/1549.2000-10-26.lokay.ham.txt
True	ham	ham	-92.297754044	-81.280465773	../dat/enron/enron6/ham/2197.2000-12-08.lokay.ham.txt
True	ham	ham	-7598.73404745	-6084.19828515	../dat/enron/enron6/ham/3114.2001-02-20.lokay.ham.txt
True	ham	ham	-813.615588543	-779.105602429	../dat/enron/enron6/ham/5972.2002-03-25.lokay.ham.txt
True	ham	ham	-2264.14979747	-1555.18200946	../dat/enron/enron6/ham/1283.2000-10-05.lokay.ham.txt
True	ham	ham	-1354.04902687	-874.449440755	../dat/enron/enron6/ham/2100.2000-12-01.lokay.ham.txt
True	ham	ham	-162.016690827	-125.619129303	../dat/enron/enron6/ham/4016.2001-07-19.lokay.ham.txt
True	ham	ham	-410.050372319	-257.4071074	../dat/enron/enron6/ham/2711.2001-01-25.lokay.ham.txt
True	ham	ham	-182.577236524	-123.221710448	../dat/enron/enron6/ham/3308.2001-03-22.lokay.ham.txt
True	ham	ham	-1150.65675587	-872.142533486	../dat/enron/enron6/ham/2292.2000-12-21.lokay.ham.txt
False	spam	ham	-138.245156311	-194.585266534	../dat/enron/enron6/ham/3832.2001-06-22.lokay.ham.txt
True	ham	ham	-4242.24263541	-2641.96388583	../dat/enron/enron6/ham/1248.2000-10-02.lokay.ham.txt
True	ham	ham	-329.045123813	-205.931104028	../dat/enron/enron6/ham/1019.2000-09-08.lokay.ham.txt
True	ham	ham	-53.6994564215	-49.0812488318	../dat/enron/enron6/ham/4378.2001-08-28.lokay.ham.txt
True	ham	ham	-2570.14538251	-2265.76523223	../dat/enron/enron6/ham/2843.2001-01-29.lokay.ham.txt
False	spam	ham	-4161.23813949	-4179.79454203	../dat/enron/enron6/ham/1217.2000-09-29.lokay.ham.txt
False	spam	ham	-913.327255328	-922.904966765	../dat/enron/enron6/ham/4255.2001-08-14.lokay.ham.txt
True	ham	ham	-4074.46600731	-2953.20134941	../dat/enron/enron6/ham/5808.2002-03-06.lokay.ham.txt
True	ham	ham	-1613.47380925	-1534.20162148	../dat/enron/enron6/ham/5969.2002-03-25.lokay.ham.txt
False	spam	ham	-1572.74760809	-2084.77533864	../dat/enron/enron6/ham/2873.2001-01-30.lokay.ham.txt
True	ham	ham	-718.324782923	-629.442667435	../dat/enron/enron6/ham/5150.2001-12-14.lokay.ham.txt
True	ham	ham	-3066.23668375	-2098.76051327	../dat/enron/enron6/ham/0978.2000-09-06.lokay.ham.txt
True	ham	ham	-1443.49730859	-707.173318643	../dat/enron/enron6/ham/5302.2002-01-11.lokay.ham.txt
True	ham	ham	-653.546079399	-427.329766962	../dat/enron/enron6/ham/3628.2001-05-30.lokay.ham.txt
True	ham	ham	-152.59366268	-138.037596468	../dat/enron/enron6/ham/3101.2001-02-16.lokay.ham.txt
True	ham	ham	-9698.8103823	-4591.71619334	../dat/enron/enron6/ham/2866.2001-01-30.lokay.ham.txt
True	ham	ham	-2997.6507031	-1230.93556849	../dat/enron/enron6/ham/3607.2001-05-23.lokay.ham.txt
True	ham	ham	-1322.42995603	-839.683501128	../dat/enron/enron6/ham/4826.2001-10-24.lokay.ham.txt
True	ham	ham	-684.700597356	-525.127951076	../dat/enron/enron6/ham/1916.2000-11-15.lokay.ham.txt
True	ham	ham	-2996.95029413	-2650.25149551	../dat/enron/enron6/ham/5627.2002-02-14.lokay.ham.txt
True	ham	ham	-125.829384679	-82.5441826524	../dat/enron/enron6/ham/4475.2001-09-10.lokay.ham.txt
True	ham	ham	-3011.02851453	-2483.74179932	../dat/enron/enron6/ham/1963.2000-11-17.lokay.ham.txt
True	ham	ham	-1881.14488098	-1842.18337582	../dat/enron/enron6/ham/4515.2001-09-20.lokay.ham.txt
True	ham	ham	-1892.61905061	-1010.34264656	../dat/enron/enron6/ham/4952.2001-11-09.lokay.ham.txt
True	ham	ham	-2384.65316723	-2231.15620696	../dat/enron/enron6/ham/3354.2001-04-02.lokay.ham.txt
True	ham	ham	-714.009775566	-545.764225402	../dat/enron/enron6/ham/0176.2000-06-27.lokay.ham.txt
True	ham	ham	-104.08509539	-91.8400657647	../dat/enron/enron6/ham/1423.2000-10-13.lokay.ham.txt
True	ham	ham	-314.953083578	-248.576129118	../dat/enron/enron6/ham/1527.2000-10-25.lokay.ham.txt
True	ham	ham	-383.971897701	-318.749137754	../dat/enron/enron6/ham/4811.2001-10-22.lokay.ham.txt
True	ham	ham	-1433.89248619	-1096.04030619	../dat/enron/enron6/ham/3892.2001-07-06.lokay.ham.txt
True	ham	ham	-4261.91731755	-2240.33357898	../dat/enron/enron6/ham/3498.2001-04-25.lokay.ham.txt
True	ham	ham	-408.250416477	-336.007085658	../dat/enron/enron6/ham/2287.2000-12-20.lokay.ham.txt
True	ham	ham	-23025.5245627	-5497.28759774	../dat/enron/enron6/ham/2026.2000-11-27.lokay.ham.txt
True	ham	ham	-8127.46977777	-4771.30732212	../dat/enron/enron6/ham/2063.2000-11-29.lokay.ham.txt
True	ham	ham	-718.77632312	-588.218712145	../dat/enron/enron6/ham/0184.2000-06-28.lokay.ham.txt
True	ham	ham	-1306.28133872	-883.058903835	../dat/enron/enron6/ham/2298.2000-12-21.lokay.ham.txt
True	ham	ham	-321.485921122	-180.107863925	../dat/enron/enron6/ham/5706.2002-02-25.lokay.ham.txt
True	ham	ham	-1977.28440139	-1378.7220558	../dat/enron/enron6/ham/2240.2000-12-13.lokay.ham.txt
True	ham	ham	-1292.52257015	-1054.3705435	../dat/enron/enron6/ham/5754.2002-02-28.lokay.ham.txt
True	ham	ham	-1815.53516839	-1420.84592228	../dat/enron/enron6/ham/0826.2000-08-22.lokay.ham.txt
True	ham	ham	-1664.8441701	-1142.92121183	../dat/enron/enron6/ham/1724.2000-11-06.lokay.ham.txt
True	ham	ham	-1837.41830722	-1229.13042221	../dat/enron/enron6/ham/1675.2000-11-02.lokay.ham.txt
False	spam	ham	-141.194171114	-163.657112084	../dat/enron/enron6/ham/1489.2000-10-20.lokay.ham.txt
True	ham	ham	-2380.06212999	-1842.39329312	../dat/enron/enron6/ham/2664.2001-01-21.lokay.ham.txt
True	ham	ham	-859.497757513	-510.137990477	../dat/enron/enron6/ham/5692.2002-02-21.lokay.ham.txt
False	spam	ham	-424.265098499	-445.241884426	../dat/enron/enron6/ham/2376.2001-01-04.lokay.ham.txt
False	spam	ham	-590.809187582	-612.693959377	../dat/enron/enron6/ham/0198.2000-06-29.lokay.ham.txt
True	ham	ham	-253.860058559	-139.917725691	../dat/enron/enron6/ham/3795.2001-06-18.lokay.ham.txt
True	ham	ham	-2670.53596297	-1987.17363254	../dat/enron/enron6/ham/0958.2000-09-05.lokay.ham.txt
True	ham	ham	-663.123950004	-652.910563881	../dat/enron/enron6/ham/3637.2001-05-30.lokay.ham.txt
True	ham	ham	-2075.54781914	-810.862003071	../dat/enron/enron6/ham/2113.2000-12-01.lokay.ham.txt
True	ham	ham	-712.146809162	-543.794360201	../dat/enron/enron6/ham/3260.2001-03-16.lokay.ham.txt
True	ham	ham	-244.231322463	-168.439046674	../dat/enron/enron6/ham/5712.2002-02-27.lokay.ham.txt
True	ham	ham	-387.640722624	-222.394486059	../dat/enron/enron6/ham/1285.2000-10-05.lokay.ham.txt
True	ham	ham	-5680.28728231	-4451.7100252	../dat/enron/enron6/ham/5593.2002-02-12.lokay.ham.txt
True	ham	ham	-4113.16559499	-3774.16726798	../dat/enron/enron6/ham/0836.2000-08-24.lokay.ham.txt
True	ham	ham	-99.4432637124	-91.782463928	../dat/enron/enron6/ham/4271.2001-08-16.lokay.ham.txt
True	ham	ham	-3810.85349183	-2922.18952283	../dat/enron/enron6/ham/4149.2001-08-05.lokay.ham.txt
True	ham	ham	-3601.97168629	-2605.40688959	../dat/enron/enron6/ham/5726.2002-02-27.lokay.ham.txt
True	ham	ham	-2945.69454721	-2117.0039242	../dat/enron/enron6/ham/1948.2000-11-17.lokay.ham.txt
True	ham	ham	-1492.27056671	-845.100256925	../dat/enron/enron6/ham/0285.2000-07-07.lokay.ham.txt
True	ham	ham	-1413.55283591	-1165.10488627	../dat/enron/enron6/ham/4583.2001-09-26.lokay.ham.txt
True	ham	ham	-1572.72526668	-819.62334829	../dat/enron/enron6/ham/4644.2001-10-02.lokay.ham.txt
True	ham	ham	-541.543306585	-494.506837873	../dat/enron/enron6/ham/3371.2001-04-08.lokay.ham.txt
True	ham	ham	-4420.10643876	-2568.02856731	../dat/enron/enron6/ham/5611.2002-02-14.lokay.ham.txt
True	ham	ham	-1470.12044603	-1016.27270204	../dat/enron/enron6/ham/1334.2000-10-06.lokay.ham.txt
True	ham	ham	-1755.53020881	-937.969953312	../dat/enron/enron6/ham/5011.2001-11-16.lokay.ham.txt
True	ham	ham	-177.28404752	-171.673103967	../dat/enron/enron6/ham/4046.2001-07-24.lokay.ham.txt
True	ham	ham	-1395.24987988	-992.298654325	../dat/enron/enron6/ham/4449.2001-09-06.lokay.ham.txt
True	ham	ham	-524.921464814	-310.15507173	../dat/enron/enron6/ham/4371.2001-08-28.lokay.ham.txt
True	ham	ham	-35.5323431062	-32.4591344465	../dat/enron/enron6/ham/2206.2000-12-08.lokay.ham.txt
True	ham	ham	-976.362998846	-602.526845269	../dat/enron/enron6/ham/1976.2000-11-20.lokay.ham.txt
True	ham	ham	-3827.57714168	-1876.33257368	../dat/enron/enron6/ham/0617.2000-08-03.lokay.ham.txt
True	ham	ham	-1629.80662127	-781.689519364	../dat/enron/enron6/ham/1465.2000-10-19.lokay.ham.txt
True	ham	ham	-692.336511879	-585.738634671	../dat/enron/enron6/ham/1753.2000-11-08.lokay.ham.txt
True	ham	ham	-2553.23259107	-1776.08762354	../dat/enron/enron6/ham/3087.2001-02-15.lokay.ham.txt
True	ham	ham	-1303.17127935	-1175.27434626	../dat/enron/enron6/ham/4037.2001-07-23.lokay.ham.txt
True	ham	ham	-1655.93329274	-1468.69369027	../dat/enron/enron6/ham/5597.2002-02-13.lokay.ham.txt
True	ham	ham	-1784.20985503	-1009.72909384	../dat/enron/enron6/ham/4418.2001-09-03.lokay.ham.txt
True	ham	ham	-90.8728057207	-88.2970209743	../dat/enron/enron6/ham/0568.2000-07-28.lokay.ham.txt
True	ham	ham	-347.664637416	-205.460710699	../dat/enron/enron6/ham/3840.2001-06-25.lokay.ham.txt
True	ham	ham	-1490.91234591	-723.053339551	../dat/enron/enron6/ham/3594.2001-05-15.lokay.ham.txt
True	ham	ham	-803.602840293	-542.106644663	../dat/enron/enron6/ham/5371.2002-01-22.lokay.ham.txt
True	ham	ham	-2685.83347474	-1946.77458417	../dat/enron/enron6/ham/2189.2000-12-08.lokay.ham.txt
True	ham	ham	-5825.62435236	-4184.59212867	../dat/enron/enron6/ham/1575.2000-10-27.lokay.ham.txt
True	ham	ham	-1012.47536886	-639.335612748	../dat/enron/enron6/ham/4160.2001-08-06.lokay.ham.txt
True	ham	ham	-1402.30065333	-719.559631761	../dat/enron/enron6/ham/5776.2002-03-01.lokay.ham.txt
True	ham	ham	-229.920702092	-162.29253551	../dat/enron/enron6/ham/4874.2001-10-26.lokay.ham.txt
True	ham	ham	-6280.87280043	-2413.19840609	../dat/enron/enron6/ham/1655.2000-11-01.lokay.ham.txt
True	ham	ham	-2737.52932629	-1864.70283625	../dat/enron/enron6/ham/1982.2000-11-21.lokay.ham.txt
True	ham	ham	-309.181132167	-194.407689609	../dat/enron/enron6/ham/2210.2000-12-11.lokay.ham.txt
True	ham	ham	-2383.64175452	-2202.03664303	../dat/enron/enron6/ham/1506.2000-10-23.lokay.ham.txt
True	ham	ham	-287.44249196	-220.571570003	../dat/enron/enron6/ham/5941.2002-03-20.lokay.ham.txt
True	ham	ham	-979.747867624	-665.687082737	../dat/enron/enron6/ham/3735.2001-06-11.lokay.ham.txt
True	ham	ham	-1155.59003816	-817.894881876	../dat/enron/enron6/ham/5708.2002-02-26.lokay.ham.txt
True	ham	ham	-457.562612056	-239.852291023	../dat/enron/enron6/ham/3569.2001-05-10.lokay.ham.txt
True	ham	ham	-1393.45700721	-1271.71953419	../dat/enron/enron6/ham/2383.2001-01-04.lokay.ham.txt
True	ham	ham	-196.802758691	-142.03780902	../dat/enron/enron6/ham/3997.2001-07-19.lokay.ham.txt
True	ham	ham	-1671.91491068	-1022.99808723	../dat/enron/enron6/ham/1026.2000-09-11.lokay.ham.txt
True	ham	ham	-700.250425437	-591.93970681	../dat/enron/enron6/ham/0913.2000-08-31.lokay.ham.txt
True	ham	ham	-397.188152738	-373.491241411	../dat/enron/enron6/ham/2614.2001-01-19.lokay.ham.txt
